pickup_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount,tolls_amount
6/1/2016 12:02,1,1.200000048,-73.99404907,40.75113678,-73.9882431,40.74347305,14,2,0
6/1/2016 12:02,1,1,-73.99243927,40.75921249,-73.9848938,40.76387405,6.5,1.450000048,0
6/1/2016 12:02,1,1.799999952,-73.94574738,40.77379227,-73.96886444,40.76141357,11.5,2.450000048,0
6/1/2016 12:02,1,2.900000095,-73.86271667,40.76897812,-73.84488678,40.75843811,10.5,2,0
6/1/2016 12:02,1,2.75,-73.98833466,40.73470688,-74.0142746,40.71553421,12.5,2.660000086,0
6/1/2016 12:02,2,2.180000067,-73.95909119,40.78044891,-73.98396301,40.77033997,12,2,0
6/1/2016 12:02,1,0.709999979,-73.97601318,40.75133133,-73.97348785,40.74374008,6,0,0
6/1/2016 12:02,5,1.269999981,-73.98948669,40.74745178,-73.97740936,40.76390839,12.5,2.660000086,0
6/1/2016 12:02,5,1.110000014,-73.98249054,40.73151016,-73.98506927,40.74298096,9.5,2.059999943,0
6/1/2016 12:02,1,0.419999987,-73.9981308,40.7457161,-73.99172211,40.74341202,5,1.159999967,0
6/1/2016 12:02,1,6.099999905,-73.95580292,40.77609634,-73.94335938,40.83916473,23,0,0
6/1/2016 12:02,1,17.89999962,-73.78736877,40.64499664,-73.96471405,40.76926804,52,10,11.07999992
6/1/2016 12:02,1,1.100000024,-73.94607544,40.77396011,-73.96183014,40.77275467,8,1.75,0
6/1/2016 12:02,1,1.649999976,-73.99326324,40.75756073,-74.00824738,40.74530029,12,2.559999943,0
6/1/2016 12:02,1,0.899999976,-73.98202515,40.77023315,-73.97184753,40.76207733,8,0,0
6/1/2016 12:02,1,0.899999976,-73.96633911,40.78937912,-73.97676086,40.78042603,7.5,0,0
6/1/2016 12:02,1,16.05999947,-73.86345673,40.76979065,-74.00668335,40.70510101,46,10.47000027,5.539999962
6/1/2016 12:02,1,2.74000001,-73.99243164,40.75373077,-73.99263763,40.72866058,20,4.159999847,0
6/1/2016 12:02,1,1.75,-73.99437714,40.74584961,-73.97902679,40.7625618,15,0,0
6/1/2016 12:02,2,1.159999967,-73.99224854,40.74898911,-73.98101807,40.75997925,11,0,0
6/1/2016 12:02,1,1.700000048,-73.99175262,40.75020981,-73.97441101,40.75694656,11,0,0
6/1/2016 12:02,1,0.699999988,-74.00593567,40.70624542,-73.99698639,40.71346283,7,0.899999976,0
6/1/2016 12:02,2,11.30000019,-73.87083435,40.77368927,-73.9874649,40.76883316,43,0,5.539999962
6/1/2016 12:02,1,0.899999976,-73.95943451,40.78296661,-73.97260284,40.78671265,6,0,0
6/1/2016 12:02,1,18.29000092,-73.78063965,40.64627457,-73.9765625,40.76452637,52,0,5.539999962
6/1/2016 12:02,1,0.200000003,-73.9934082,40.75257874,-73.99136353,40.75511932,3.5,0,0
6/1/2016 12:02,2,4.730000019,-73.99047852,40.75692749,-73.99223328,40.71502304,24.5,0,0
6/1/2016 12:02,3,1.700000048,-73.98374176,40.74372864,-74.00079346,40.72964859,10,1,0
6/1/2016 12:02,2,1.74000001,-73.97414398,40.7507515,-73.99092102,40.73738861,12,2.559999943,0
6/1/2016 12:02,1,2.529999971,-73.95793152,40.80110168,-73.98204041,40.77544403,10.5,2,0
6/1/2016 12:02,2,1.409999967,-73.97564697,40.79204941,-73.96016693,40.7797699,8,1.75999999,0
6/1/2016 12:02,1,1.710000038,-73.96014404,40.77614975,-73.94288635,40.79407883,9,0,0
6/1/2016 12:02,1,9.199999809,-73.87091827,40.77384949,-73.98647308,40.76041031,36,0,5.539999962
6/1/2016 12:02,5,0.519999981,-73.96482849,40.76422119,-73.95729828,40.76501083,4,0,0
6/1/2016 12:02,1,3.140000105,-74.00543213,40.72563934,-73.97393036,40.75616837,20.5,4.260000229,0
6/1/2016 12:02,5,10.88000011,-73.91287231,40.76950073,-73.9719696,40.75738144,38,8.869999886,5.539999962
6/1/2016 12:02,5,1.100000024,-73.98365784,40.72998047,-73.97345734,40.74383163,8.5,0,0
6/1/2016 12:02,1,3.039999962,-73.96544647,40.79073334,-73.97489929,40.75611877,19.5,2.5,0
6/1/2016 12:02,1,0.370000005,-73.99738312,40.74232864,-73.9910202,40.74009323,5.5,1.25999999,0
6/1/2016 12:02,2,0.850000024,-73.99742889,40.74190521,-73.99069977,40.73474884,8,0,0
6/1/2016 12:02,1,25.89999962,-73.79045868,40.64675903,-73.9937439,40.68187714,71.5,10,0
6/1/2016 12:02,1,1.230000019,-73.99589539,40.74378204,-73.99262238,40.73041153,8.5,1,0
6/1/2016 12:02,4,3.059999943,-73.9859848,40.7625885,-73.95374298,40.78783798,15,3.950000048,0
6/1/2016 12:02,1,6.300000191,-73.99568939,40.7647438,-74.0059433,40.70700073,23,5,0
6/1/2016 12:02,1,1.129999995,-73.95275116,40.77229309,-73.96668243,40.76741409,9,1.960000038,0
6/1/2016 12:02,1,1.5,-73.96952057,40.75746918,-73.95552826,40.77675629,8.5,0,0
6/1/2016 12:02,1,1.299999952,-74.00449371,40.74190903,-73.99364471,40.74744034,10,2.700000048,0
6/1/2016 12:02,2,6.199999809,-73.98364258,40.77613449,-73.93523407,40.85123825,19,3,0
6/1/2016 12:02,1,0.400000006,-73.98814392,40.74378204,-73.99531555,40.7439537,6,1.350000024,0
6/1/2016 12:02,1,0.600000024,-73.95419312,40.77897263,-73.96138763,40.77685928,6,1.350000024,0
6/1/2016 12:02,1,2.180000067,-74.00523376,40.74636078,-74.00401306,40.71925735,11.5,2.460000038,0
6/1/2016 12:02,6,1.220000029,-73.95217896,40.76642609,-73.95708466,40.77751541,8.5,0,0
6/1/2016 12:02,1,0.409999996,-73.96411133,40.76787949,-73.95691681,40.76517105,4,0,0
6/1/2016 12:02,1,0.600000024,-73.98873138,40.75894165,-73.98245239,40.76758575,5.5,1,0
6/1/2016 12:02,2,1,-73.98062134,40.76039124,-73.98207092,40.77132797,7.5,0,0
6/1/2016 12:02,2,1.100000024,-74.00591278,40.74006653,-74.00553131,40.72561646,8.5,0,0
6/1/2016 12:02,5,0.649999976,-73.94770813,40.78343201,-73.95528412,40.77946091,5,0,0
6/1/2016 12:02,1,1.149999976,-73.9887085,40.75003815,-74.00371552,40.75918579,11.5,2,0
6/1/2016 12:02,1,1.399999976,-73.98084259,40.75758362,-73.98356628,40.7455368,8.5,1.850000024,0
6/1/2016 12:02,1,0.899999976,-73.95595551,40.77882385,-73.96700287,40.77233887,7.5,0,0
6/1/2016 12:02,1,0.879999995,-73.96365356,40.76560974,-73.95459747,40.77389145,5,1.159999967,0
6/1/2016 12:02,6,0.460000008,-73.94625092,40.77463913,-73.95407104,40.77793121,5.5,1.580000043,0
6/1/2016 12:02,1,2,-73.98058319,40.76182938,-73.96117401,40.7652092,11,2.349999905,0
6/1/2016 12:02,1,2.880000114,-73.97048187,40.7835083,-73.97028351,40.75255966,17.5,4.579999924,0
6/1/2016 12:02,1,1.909999967,-73.97285461,40.75908661,-73.96200562,40.77941513,11,0,0
6/1/2016 12:02,1,0.400000006,-73.98620605,40.75920105,-73.97831726,40.75592041,4.5,2,0
6/1/2016 12:02,1,0.600000024,-74.00312805,40.73893356,-73.99485016,40.74012375,5.5,1.25999999,0
6/1/2016 12:02,6,3.019999981,-73.96550751,40.79064178,-73.99388886,40.75566864,17.5,3.660000086,0
6/1/2016 12:02,2,0.600000024,-73.95494843,40.77740097,-73.96042633,40.77283859,6.5,0,0
6/1/2016 12:02,2,1.870000005,-73.95178223,40.78210831,-73.96938324,40.76066971,12.5,2.660000086,0
6/1/2016 12:02,1,2.400000095,-73.96133423,40.77435684,-73.98132324,40.76702499,15,1,0
6/1/2016 12:02,1,0.899999976,-73.96248627,40.77047729,-73.97383118,40.76333618,9,1.950000048,0
6/1/2016 12:02,1,1.100000024,-73.95563507,40.76840973,-73.96768951,40.76120377,9.5,1,0
6/1/2016 12:02,1,6.699999809,-74.00344086,40.71377182,-73.96482086,40.7726059,27.5,5.650000095,0
6/1/2016 12:02,1,0.600000024,-73.97195435,40.75691605,-73.98350525,40.75575638,9.5,0,0
6/1/2016 12:02,1,1.330000043,-73.97364807,40.76363754,-73.98703766,40.75080872,12,0,0
6/1/2016 12:02,1,3.430000067,-73.99420166,40.75106049,-73.95366669,40.76602173,28,5.760000229,0
6/1/2016 12:02,3,1.090000033,-73.97398376,40.74398422,-73.97511292,40.72926712,6,0,0
6/1/2016 12:02,1,1.899999976,-73.98918915,40.74467087,-74.00585938,40.72576523,11,2,0
6/1/2016 12:02,1,2,-73.92735291,40.75952148,-73.91487885,40.78203201,10,0,0
6/1/2016 12:02,2,2.5,-74.00882721,40.71799088,-73.98583221,40.74375534,18.5,3.849999905,0
6/1/2016 12:02,3,0.899999976,-73.97646332,40.75294113,-73.98201752,40.76163101,12,3.200000048,0
6/1/2016 12:02,2,0.519999981,-73.95590973,40.77225876,-73.96177673,40.77014923,5,0,0
6/1/2016 12:02,1,0.800000012,-73.95852661,40.77828979,-73.95018005,40.78726959,5.5,1.25,0
6/1/2016 12:02,1,4.699999809,-73.99398041,40.75097275,-74.01145172,40.70416641,20,4.150000095,0
6/1/2016 12:02,1,5.699999809,-73.97703552,40.75895309,-74.00667572,40.70540619,21,4.349999905,0
6/1/2016 12:02,1,2.849999905,-73.97473145,40.79063034,-73.95359039,40.76496887,16,2.519999981,0
6/1/2016 12:02,2,1.5,-74.01730347,40.70492172,-73.99744415,40.71399689,13,1,0
6/1/2016 12:02,1,0.600000024,-73.95067596,40.77153015,-73.95258331,40.77811432,4.5,3,0
6/1/2016 12:02,1,0.75999999,-73.91254425,40.82099152,-73.92243958,40.81832886,5.5,0,0
6/1/2016 12:02,3,0.74000001,-73.99036407,40.75704575,-73.9770813,40.75207138,5.5,0,0
6/1/2016 12:02,1,5.989999771,-73.98038483,40.78360748,-74.01521301,40.71138763,21.5,4.460000038,0
6/1/2016 12:02,1,2.319999933,-73.98986816,40.74156189,-74.01069641,40.71886444,10,0,0
6/1/2016 12:03,1,0.899999976,-73.99280548,40.73882675,-73.98226166,40.74568939,8.5,2.299999952,0
6/1/2016 12:03,1,12.59000015,-73.87346649,40.77404022,-74.01422882,40.70272827,38,7.760000229,0
6/1/2016 12:03,1,3,-73.95917511,40.7832489,-73.98829651,40.76167297,17.5,3.660000086,0
6/1/2016 12:03,1,0.600000024,-73.95358276,40.76689148,-73.94750977,40.77536011,5,0,0
6/1/2016 12:03,1,1.299999952,-73.95139313,40.77854538,-73.97110748,40.78303909,7.5,0,0
6/1/2016 12:03,1,1.100000024,-73.9981308,40.72927856,-73.99259949,40.73883438,6.5,0,0
6/1/2016 12:03,1,1.399999976,-73.96937561,40.78550339,-73.95045471,40.78356171,10,0,0
6/1/2016 12:03,1,6.699999809,-74.01501465,40.71447754,-73.98109436,40.75645828,26,6.699999809,0
6/1/2016 12:03,3,1.389999986,-73.98539734,40.74139023,-73.97911835,40.75593185,9.5,2.059999943,0
6/1/2016 12:03,1,1.200000048,-73.95973969,40.78030396,-73.95051575,40.77942276,10,0,0
6/1/2016 12:03,2,9.829999924,-73.8633728,40.76963806,-73.99453735,40.74045944,32.5,11.64999962,5.539999962
6/1/2016 12:03,1,1.24000001,-73.9943924,40.7663002,-73.97665405,40.75682068,11.5,1,0
6/1/2016 12:03,1,1.480000019,-73.98992157,40.73519897,-73.97283173,40.74517822,10,2.160000086,0
6/1/2016 12:03,1,0.779999971,-73.97362518,40.76063538,-73.98126221,40.75319672,10.5,0,0
6/1/2016 12:03,1,1.299999952,-73.95480347,40.78068924,-73.9651947,40.76362991,11.5,2.450000048,0
6/1/2016 12:03,1,1.75,-73.98149872,40.7639389,-73.98187256,40.74642944,15,1.580000043,0
6/1/2016 12:03,2,0.899999976,-73.98051453,40.76514053,-73.98204803,40.77319336,9,0,0
6/1/2016 12:03,1,0.899999976,-73.95812988,40.77302551,-73.95768738,40.78252792,5.5,1,0
6/1/2016 12:03,1,0.699999988,-73.98141479,40.73724747,-73.97541809,40.74103546,8,0,0
6/1/2016 12:03,2,1.220000029,-73.9865036,40.74333954,-73.99873352,40.73467636,6.5,1.460000038,0
6/1/2016 12:03,1,1.789999962,-74.00045013,40.76237106,-73.97158051,40.75516891,15,3.160000086,0
6/1/2016 12:03,1,1.899999976,-73.9913559,40.7332077,-73.99145508,40.71251678,16.5,0,0
6/1/2016 12:03,1,0.400000006,-73.98207092,40.7582016,-73.97833252,40.7631073,4.5,1.049999952,0
6/1/2016 12:03,1,1.200000048,-73.99381256,40.74681473,-73.99640656,40.73458481,8,0,0
6/1/2016 12:03,1,1.5,-73.96907806,40.76412201,-73.95020294,40.77161789,10,2,0
6/1/2016 12:03,1,1.899999976,-73.98231506,40.76774979,-73.95584869,40.76800537,11,2.349999905,0
6/1/2016 12:03,1,0.100000001,-73.97086334,40.76719284,-73.97231293,40.76529694,5,0,0
6/1/2016 12:03,1,1,-73.9913559,40.75026321,-73.98596954,40.75893021,11,0,0
6/1/2016 12:03,2,4.329999924,-74.00989532,40.72074127,-73.98164368,40.75908279,27.5,5.659999847,0
6/1/2016 12:03,1,1.549999952,-73.99025726,40.77583694,-73.97422028,40.76294708,9,0,0
6/1/2016 12:03,3,13.64999962,-73.97290039,40.7551918,-73.83712769,40.77367783,41,0,5.539999962
6/1/2016 12:03,1,2.140000105,-73.97640991,40.76543427,-73.98760223,40.74573898,18,3.75999999,0
6/1/2016 12:03,1,2.930000067,-74.00643158,40.75123978,-74.00798798,40.71221924,14.5,3.819999933,0
6/1/2016 12:03,2,0.899999976,-73.97502136,40.75587463,-73.98871613,40.75876236,14,3.200000048,0
6/1/2016 12:03,1,0.899999976,-73.97248077,40.75351715,-73.98011017,40.76320648,13.5,2.859999895,0
6/1/2016 12:03,1,1.200000048,-73.94573212,40.78638458,-73.95124054,40.77184677,9,0,0
6/1/2016 12:03,1,0.600000024,-73.99549866,40.7249527,-73.98880005,40.73093796,4,1.200000048,0
6/1/2016 12:03,1,1.5,-73.95942688,40.76744461,-73.9753418,40.75270081,11,2.950000048,0
6/1/2016 12:03,1,2.160000086,-73.97988129,40.75735855,-74.00398254,40.7428894,16,4.199999809,0
6/1/2016 12:03,1,3.099999905,-73.95155334,40.77790833,-73.96259308,40.80980682,13,2.75,0
6/1/2016 12:03,1,0.200000003,-73.95448303,40.78069687,-73.95007324,40.77889633,5,0,0
6/1/2016 12:03,1,2.099999905,-73.98731995,40.73904419,-73.96373749,40.75761414,13,0,0
6/1/2016 12:03,1,1,-73.96185303,40.77112961,-73.97144318,40.75753403,8.5,0,0
6/1/2016 12:03,1,0.689999998,-73.96835327,40.76392746,-73.96518707,40.77221298,5,0,0
6/1/2016 12:03,1,0.560000002,-73.99623871,40.73812866,-73.99124908,40.74507141,9,1.960000038,0
6/1/2016 12:03,2,2.549999952,-73.97563171,40.76066971,-74.00662994,40.75283432,21,0,0
6/1/2016 12:03,3,0.529999971,-73.97315216,40.75854874,-73.9750824,40.75226974,6.5,1.820000052,0
6/1/2016 12:03,1,1.799999952,-74.00886536,40.71795273,-74.00759125,40.74301147,10,2.150000095,0
6/1/2016 12:03,1,2,-73.99907684,40.73427963,-73.97595978,40.74879837,15,3.150000095,0
6/1/2016 12:03,3,5.099999905,-74.01394653,40.7125473,-73.98256683,40.77156448,32,6.559999943,0
6/1/2016 12:03,1,1.200000048,-73.99282837,40.75188828,-73.97460175,40.74758148,9.5,0,0
6/1/2016 12:03,6,0.699999988,-73.98729706,40.75061798,-73.98431396,40.74865723,5.5,0,0
6/1/2016 12:03,1,0.75999999,-74.00427246,40.72116089,-74.01111603,40.72021866,6.5,1.460000038,0
6/1/2016 12:03,1,0.779999971,-74.00321198,40.72763824,-73.99659729,40.73751068,5,1.159999967,0
6/1/2016 12:03,1,1.299999952,-74.00628662,40.73403168,-73.99060822,40.74100113,11.5,2.450000048,0
6/1/2016 12:03,1,0.800000012,-73.97418976,40.79162216,-73.98081207,40.78164291,5.5,0.949999988,0
6/1/2016 12:03,1,9.739999771,-73.98320007,40.76766968,-73.87081909,40.77405167,36.5,7.460000038,0
6/1/2016 12:03,1,1.320000052,-73.97621155,40.7482872,-73.96936798,40.76345825,15,3.160000086,0
6/1/2016 12:03,2,1.659999967,-73.99406433,40.7616539,-73.9824295,40.78071594,8.5,0,0
6/1/2016 12:03,1,1.299999952,-73.95747375,40.7795639,-73.97003937,40.76288986,13,0,0
6/1/2016 12:03,1,2.799999952,-73.99028015,40.77196884,-73.98880768,40.74369431,18.5,1,0
6/1/2016 12:03,1,0.600000024,-74.00530243,40.75060654,-73.99774933,40.75651932,8,0,0
6/1/2016 12:03,6,1.149999976,-73.97885132,40.75453186,-73.9642334,40.75651169,8.5,0,0
6/1/2016 12:03,1,1.519999981,-73.97612,40.75142288,-73.99357605,40.73998261,9.5,2.579999924,0
6/1/2016 12:03,1,0.899999976,-73.9941864,40.75114822,-73.98525238,40.76351929,10.5,0,0
6/1/2016 12:03,1,2.099999905,-73.99285889,40.76856613,-73.9908371,40.74623871,13.5,0,0
6/1/2016 12:03,2,1.600000024,-73.98162842,40.76703262,-73.97930908,40.75007629,14.5,3.049999952,0
6/1/2016 12:03,2,1.200000048,-73.98825073,40.73160934,-73.98394775,40.74571228,9,0,0
6/1/2016 12:03,1,0.689999998,-73.99226379,40.7550087,-73.98860931,40.74831009,6,2.039999962,0
6/1/2016 12:03,1,3.630000114,-73.9896698,40.74163818,-73.95552063,40.77962112,19,0,0
6/1/2016 12:03,1,2.099999905,-73.99547577,40.73890305,-73.97502136,40.76372147,21.5,4.449999809,0
6/1/2016 12:03,1,2.599999905,-73.98893738,40.74899292,-73.97284698,40.78046799,17,0,0
6/1/2016 12:03,1,0.300000012,-73.97907257,40.76224136,-73.97652435,40.75952911,8.5,0,0
6/1/2016 12:03,2,0.620000005,-73.94165039,40.83871078,-73.94321442,40.83161163,4.5,1.059999943,0
6/1/2016 12:03,1,0.5,-73.95503998,40.77923965,-73.95231628,40.7771492,4.5,0,0
6/1/2016 12:03,1,1.100000024,-74.00366974,40.72233963,-74.01065063,40.7088089,16,3.349999905,0
6/1/2016 12:03,1,1.5,-73.98864746,40.74472046,-73.99607086,40.72635269,10,2.150000095,0
6/1/2016 12:03,3,2.140000105,-74.01078796,40.70166016,-73.98013306,40.71397781,10,0,0
6/1/2016 12:03,5,0.529999971,-73.95781708,40.7685585,-73.96611023,40.77122498,6,0,0
6/1/2016 12:03,1,0.980000019,-73.96112823,40.78073502,-73.96511841,40.76945877,8.5,1.860000014,0
6/1/2016 12:03,1,0.400000006,-73.96955872,40.76609802,-73.96635437,40.7705307,3,0.75,0
6/1/2016 12:03,1,0.779999971,-73.98780823,40.71921921,-73.97743988,40.71881485,5.5,0,0
6/1/2016 12:03,2,0.99000001,-73.95285034,40.78577805,-73.96192932,40.77361679,7,0,0
6/1/2016 12:03,2,2.089999914,-73.99147034,40.74996948,-74.00491333,40.7228508,12,2.559999943,0
6/1/2016 12:03,2,1,-74.01139069,40.71498871,-74.00202179,40.7242775,10.5,2.25,0
6/1/2016 12:03,1,3.200000048,-73.98684692,40.76675797,-73.95566559,40.78186417,18.5,3.849999905,0
6/1/2016 12:03,1,0.699999988,-73.95735168,40.78281403,-73.95374298,40.79063416,5,0,0
6/1/2016 12:03,2,1.399999976,-73.98806763,40.76462173,-73.99674225,40.74761963,11,0,0
6/1/2016 12:03,1,1.600000024,-73.99326324,40.76781082,-73.97624969,40.78090668,9.5,3.049999952,0
6/1/2016 12:03,1,1.519999981,-73.95935822,40.77749252,-73.97251129,40.75773621,15.5,3.25999999,0
6/1/2016 12:03,6,3.130000114,-73.97550201,40.75506592,-73.99370575,40.71847153,18.5,3.859999895,0
6/1/2016 12:03,1,0.5,-73.95173645,40.7769928,-73.95828247,40.78179169,7,1.559999943,0
6/1/2016 12:03,1,12.30000019,-73.87081146,40.77340317,-74.0072403,40.67580032,34,0,0
6/1/2016 12:03,2,0.610000014,-73.97351074,40.75243378,-73.97057343,40.75965881,10.5,2.819999933,0
6/1/2016 12:03,1,1.769999981,-73.99289703,40.74779892,-73.98870087,40.72911072,15,0,0
6/1/2016 12:03,1,0.800000012,-73.96582031,40.7628212,-73.96051788,40.7722702,5,0,0
6/1/2016 12:03,1,0.910000026,-73.96585846,40.75439072,-73.97915649,40.7553215,10,3.24000001,0
6/1/2016 12:03,1,0.400000006,-73.98062897,40.76485062,-73.98415375,40.7596817,5,0,0
6/1/2016 12:03,3,1.74000001,-73.96503448,40.75543976,-73.99019623,40.76076889,14,0,0
6/1/2016 12:03,1,2.210000038,-73.98794556,40.73203659,-73.9833374,40.75585556,13.5,0,0
6/1/2016 12:03,1,0.75,-73.97891998,40.75559235,-73.98130035,40.74720383,5.5,1.25999999,0
6/1/2016 12:03,1,1.659999967,-73.98903656,40.74155045,-73.97325134,40.76107025,12,0,0
6/1/2016 12:03,2,1.870000005,-73.97115326,40.76433182,-73.98551941,40.78084946,10.5,0,0
6/1/2016 12:03,1,1.100000024,-73.96190643,40.76815414,-73.95170593,40.78190231,6,1,0
6/1/2016 12:03,1,1.100000024,-73.96089172,40.75710678,-73.96846008,40.76563644,7.5,2.049999952,0
6/1/2016 12:03,2,1,-73.95064545,40.7715416,-73.95529175,40.7657814,8,1.75999999,0
6/1/2016 12:03,1,1.299999952,-73.99090576,40.74214554,-73.9765625,40.73953247,12,0,0
6/1/2016 12:03,1,3.109999895,-73.95702362,40.7663002,-73.95954895,40.79885864,15,0,0
6/1/2016 12:03,1,1.399999976,-73.97665405,40.7592392,-73.98969269,40.74142075,7.5,1.649999976,0
6/1/2016 12:03,1,0.100000001,-73.95548248,40.76423645,-73.95427704,40.7661705,3,0,0
6/1/2016 12:03,1,12.10000038,-74.00753784,40.71011353,-73.86178589,40.76842499,39.5,0,0
6/1/2016 12:03,1,2.200000048,-73.98465729,40.7794342,-73.96466827,40.76014709,13.5,2,0
6/1/2016 12:03,1,2.50999999,-73.98387146,40.78059006,-73.95246887,40.78966141,13.5,0,0
6/1/2016 12:03,5,10.07999992,-73.97808075,40.76364136,-73.87354279,40.77428055,35.5,8.369999886,5.539999962
6/1/2016 12:03,1,2.099999905,-73.98130035,40.76884842,-73.95300293,40.77257538,14,2.960000038,0
6/1/2016 12:03,1,5.079999924,-73.86306,40.76961136,-73.91526031,40.78379059,21.5,4.460000038,0
6/1/2016 12:03,1,1.639999986,-73.99220276,40.75400162,-73.98410034,40.77457047,11.5,3.690000057,0
6/1/2016 12:03,1,0.600000024,-73.9823761,40.76702881,-73.9822464,40.7754364,5.5,0,0
6/1/2016 12:03,5,2.980000019,-74.00509644,40.71907043,-73.990448,40.75590897,24,0,0
6/1/2016 12:03,2,1.75,-74.00720215,40.71593857,-73.99396515,40.7300415,11.5,3.079999924,0
6/1/2016 12:03,1,1.019999981,-73.98236084,40.77281189,-73.98043823,40.76192093,10,0,0
6/1/2016 12:03,1,0.800000012,-73.97271729,40.75257874,-73.98696136,40.75865936,12.5,0,0
6/1/2016 12:03,3,0.790000021,-73.97279358,40.79340363,-73.97473145,40.78584671,6.5,1.460000038,0
6/1/2016 12:03,1,9.739999771,-73.99391937,40.74568176,-73.87319946,40.77436066,33.5,7.96999979,5.539999962
6/1/2016 12:03,1,11,-73.98640442,40.7590332,-73.87251282,40.7743454,34.5,5,5.539999962
6/1/2016 12:03,2,2.650000095,-73.98021698,40.74666977,-73.95526123,40.76900864,17,0,0
6/1/2016 12:03,1,2.599999905,-73.98873138,40.74863052,-73.96063232,40.76480865,18,3,0
6/1/2016 12:03,1,0.699999988,-73.96656036,40.76765823,-73.97273254,40.75897217,10,2,0
6/1/2016 12:03,2,2.150000095,-73.96114349,40.76916122,-73.97393036,40.78976059,11.5,2.460000038,0
6/1/2016 12:03,1,0.660000026,-73.96086884,40.77531815,-73.96759796,40.76848984,6.5,1.460000038,0
6/1/2016 12:03,2,1.5,-73.99487305,40.74534988,-74.00579071,40.72562027,8.5,2,0
6/1/2016 12:03,1,2.299999952,-73.97086334,40.78837585,-73.97383881,40.76318741,15,0,0
6/1/2016 12:03,1,1.5,-73.96114349,40.77523041,-73.97323608,40.75634384,15,3.950000048,0
6/1/2016 12:03,6,3.039999962,-74.00984192,40.71009064,-73.99739075,40.7469101,20.5,5.320000172,0
6/1/2016 12:03,1,1.590000033,-74.00663757,40.73149872,-73.98679352,40.7363739,11.5,0,0
6/1/2016 12:03,5,3.289999962,-74.002388,40.72136688,-73.97247314,40.75939178,18.5,3.859999895,0
6/1/2016 12:03,1,0.699999988,-73.99892426,40.73450089,-74.00920868,40.73541641,5,1.149999976,0
6/1/2016 12:03,1,1.600000024,-73.96440887,40.80757141,-73.94991302,40.80465698,9.5,0,0
6/1/2016 12:03,1,1.600000024,-73.97718048,40.75583267,-73.96258545,40.77576065,10,2.700000048,0
6/1/2016 12:03,1,0.899999976,-73.97158051,40.78728104,-73.95987701,40.77957916,6.5,1.460000038,0
6/1/2016 12:03,1,1.5,-73.98903656,40.75022888,-73.98097229,40.76467133,14,0,0
6/1/2016 12:03,1,1,-73.98040771,40.73872375,-73.99809265,40.74512863,10.5,2,0
6/1/2016 12:03,2,1.120000005,-73.95317078,40.77158356,-73.9601059,40.75817108,8,2.200000048,0
6/1/2016 12:03,1,0.939999998,-73.98321533,40.73867798,-73.97953033,40.74950027,7.5,0,0
6/1/2016 12:03,1,0.349999994,-73.99433899,40.72488022,-74.00048828,40.72727966,3.5,0,0
6/1/2016 12:03,1,1.600000024,-73.98220825,40.77259064,-73.96958923,40.79042816,10.5,2.25999999,0
6/1/2016 12:03,1,0.699999988,-73.97583008,40.76122665,-73.98555756,40.75842285,11,0,5.539999962
6/1/2016 12:03,1,1.799999952,-74.00693512,40.72941971,-74.00769043,40.75167465,11,2.349999905,0
6/1/2016 12:03,1,0.699999988,-73.99263763,40.73638535,-74.00234222,40.73421097,5.5,0,0
6/1/2016 12:03,1,1.600000024,-74.00457001,40.75221252,-73.99993134,40.73430252,10.5,1,0
6/1/2016 12:03,6,0.949999988,-73.98631287,40.77770996,-73.97631073,40.78096008,6,0,0
6/1/2016 12:03,2,3.410000086,-73.99403381,40.75129318,-73.97272491,40.79326248,21.5,5.579999924,0
6/1/2016 12:03,1,6.800000191,-73.86281586,40.76898956,-73.82305908,40.71469116,20.5,3,0
6/1/2016 12:03,1,4,-73.94649506,40.77705765,-73.98630524,40.74026108,18,3.75,0
6/1/2016 12:03,1,0.200000003,-73.97934723,40.74417496,-73.97711945,40.74716949,4,0,0
6/1/2016 12:03,1,2.5,-74.00193024,40.72293854,-73.98538971,40.75551605,20,6.199999809,0
6/1/2016 12:03,1,0.400000006,-73.98945618,40.757164,-73.99446106,40.76145554,5,1,0
6/1/2016 12:03,1,0.519999981,-73.98699188,40.77619171,-73.98227692,40.77479935,4.5,0,0
6/1/2016 12:03,1,0.810000002,-73.99215698,40.72392654,-73.98148346,40.72518158,6.5,0,0
6/1/2016 12:03,5,1.960000038,-73.95426178,40.77008057,-73.96716309,40.78860092,13,0,0
6/1/2016 12:03,1,2.200000048,-73.99332428,40.75705719,-74.00085449,40.72901535,12,2.549999952,0
6/1/2016 12:03,3,3.369999886,-74.00321198,40.74914932,-73.97080994,40.78929138,22,4.559999943,0
6/1/2016 12:03,1,0,-73.94564056,40.75165176,-73.94564056,40.75164795,2.5,0,0
6/1/2016 12:03,4,1.700000048,-73.96809387,40.77111816,-73.98423767,40.76483536,13.5,0,0
6/1/2016 12:03,1,8.199999809,-73.98218536,40.76819229,-73.92648315,40.86674118,25.5,3,0
6/1/2016 12:03,1,1.5,-73.98298645,40.74129868,-73.96828461,40.75477219,13,3.450000048,0
6/1/2016 12:03,1,1.419999957,-73.97445679,40.74688339,-73.99084473,40.7388382,8.5,0,0
